
[LoadTester] [2026-06-26 23:48:34 / ERROR /         1] BadValue(HP/Coord) | uid=1174 idx=1173 | CREATE_MY x=365480 y=401410 hp=-8401
[LoadTester] [2026-06-26 23:58:14 / ERROR /     10293] BadValue(HP/Coord) | uid=1473 idx=1472 | CREATE_MONSTER id=1509 hp=3547/160
[LoadTester] [2026-06-26 23:58:14 / ERROR /     10294] SpawnTimeout | uid=828 idx=827 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:58:14 / ERROR /     10295] BadValue(HP/Coord) | uid=1393 idx=1392 | CREATE_MONSTER id=1474 hp=5729/160
[LoadTester] [2026-06-26 23:58:14 / ERROR /     10296] BadValue(HP/Coord) | uid=1397 idx=1396 | CREATE_MONSTER id=1476 hp=2329/160
[LoadTester] [2026-06-26 23:58:14 / ERROR /     10297] SpawnTimeout | uid=829 idx=828 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:58:14 / ERROR /     10298] BadValue(HP/Coord) | uid=1514 idx=1513 | CREATE_MONSTER id=1474 hp=5729/160
[LoadTester] [2026-06-26 23:58:14 / ERROR /     10299] BadValue(HP/Coord) | uid=1393 idx=1392 | CREATE_MONSTER id=1395 hp=2617/160
[LoadTester] [2026-06-26 23:58:14 / ERROR /     10300] SpawnTimeout | uid=830 idx=829 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:58:14 / ERROR /     10301] SpawnTimeout | uid=831 idx=830 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:58:14 / ERROR /     10302] SpawnTimeout | uid=832 idx=831 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:58:14 / ERROR /     10303] SpawnTimeout | uid=833 idx=832 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:58:14 / ERROR /     10304] SpawnTimeout | uid=834 idx=833 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:58:14 / ERROR /     10305] SpawnTimeout | uid=835 idx=834 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:58:14 / ERROR /     10306] SpawnTimeout | uid=836 idx=835 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:58:14 / ERROR /     10307] BadValue(HP/Coord) | uid=1473 idx=1472 | CREATE_MONSTER id=1509 hp=3547/160
[LoadTester] [2026-06-26 23:58:14 / ERROR /     10308] BadValue(HP/Coord) | uid=2415 idx=2414 | CREATE_MONSTER id=2322 hp=28330/160
[LoadTester] [2026-06-26 23:58:14 / ERROR /     10309] BadValue(HP/Coord) | uid=2364 idx=2363 | CREATE_MONSTER id=2322 hp=28330/160
[LoadTester] [2026-06-26 23:58:14 / ERROR /     10310] BadValue(HP/Coord) | uid=2232 idx=2231 | CREATE_MONSTER id=2322 hp=28330/160
[LoadTester] [2026-06-26 23:58:14 / ERROR /     10311] BadValue(HP/Coord) | uid=2408 idx=2407 | CREATE_MONSTER id=2322 hp=28330/160
[LoadTester] [2026-06-26 23:58:14 / ERROR /     10312] BadValue(HP/Coord) | uid=2410 idx=2409 | CREATE_MONSTER id=2322 hp=28330/160
[LoadTester] [2026-06-26 23:58:14 / ERROR /     10313] BadValue(HP/Coord) | uid=1397 idx=1396 | CREATE_MONSTER id=1476 hp=2329/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10314] BadValue(HP/Coord) | uid=2320 idx=2319 | CREATE_MONSTER id=2322 hp=28330/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10315] BadValue(HP/Coord) | uid=2276 idx=2275 | CREATE_MONSTER id=2276 hp=29506/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10316] BadValue(HP/Coord) | uid=2413 idx=2412 | CREATE_MONSTER id=2278 hp=11268/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10317] BadValue(HP/Coord) | uid=2232 idx=2231 | CREATE_MONSTER id=2276 hp=29506/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10318] BadValue(HP/Coord) | uid=1549 idx=1548 | CREATE_MONSTER id=1509 hp=3547/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10319] BadValue(HP/Coord) | uid=2276 idx=2275 | CREATE_MONSTER id=2276 hp=29506/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10320] BadValue(HP/Coord) | uid=2232 idx=2231 | CREATE_MONSTER id=2276 hp=29506/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10321] BadValue(HP/Coord) | uid=1892 idx=1891 | CREATE_MONSTER id=1891 hp=12851/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10322] BadValue(HP/Coord) | uid=1892 idx=1891 | CREATE_MONSTER id=1890 hp=12462/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10323] BadValue(HP/Coord) | uid=2142 idx=2141 | CREATE_MONSTER id=2232 hp=29179/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10324] BadValue(HP/Coord) | uid=2142 idx=2141 | CREATE_MONSTER id=2188 hp=29368/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10325] BadValue(HP/Coord) | uid=1512 idx=1511 | CREATE_MONSTER id=1476 hp=2329/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10326] BadValue(HP/Coord) | uid=2142 idx=2141 | CREATE_MONSTER id=2232 hp=29179/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10327] BadValue(HP/Coord) | uid=2142 idx=2141 | CREATE_MONSTER id=2188 hp=29368/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10328] BadValue(HP/Coord) | uid=1473 idx=1472 | CREATE_MONSTER id=1509 hp=3547/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10329] BadValue(HP/Coord) | uid=1397 idx=1396 | CREATE_MONSTER id=1476 hp=2329/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10330] BadValue(HP/Coord) | uid=1938 idx=1937 | CREATE_MONSTER id=1890 hp=12462/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10331] BadValue(HP/Coord) | uid=1939 idx=1938 | CREATE_MONSTER id=1890 hp=12462/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10332] BadValue(HP/Coord) | uid=1476 idx=1475 | CREATE_MONSTER id=1395 hp=2617/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10333] BadValue(HP/Coord) | uid=1473 idx=1472 | CREATE_MONSTER id=1548 hp=3681/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10334] BadValue(HP/Coord) | uid=1473 idx=1472 | CREATE_MONSTER id=1510 hp=3877/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10335] BadValue(HP/Coord) | uid=2234 idx=2233 | CREATE_MONSTER id=2276 hp=29506/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10336] BadValue(HP/Coord) | uid=2413 idx=2412 | CREATE_MONSTER id=2276 hp=29506/160
[LoadTester] [2026-06-26 23:58:15 / ERROR /     10337] BadValue(HP/Coord) | uid=2325 idx=2324 | CREATE_MONSTER id=2276 hp=29506/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10338] BadValue(HP/Coord) | uid=2325 idx=2324 | CREATE_MONSTER id=2188 hp=29368/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10339] BadValue(HP/Coord) | uid=1473 idx=1472 | CREATE_MONSTER id=1548 hp=3681/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10340] BadValue(HP/Coord) | uid=1473 idx=1472 | CREATE_MONSTER id=1510 hp=3877/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10341] BadValue(HP/Coord) | uid=2323 idx=2322 | CREATE_MONSTER id=2188 hp=29368/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10342] BadValue(HP/Coord) | uid=2231 idx=2230 | CREATE_MONSTER id=2322 hp=28286/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10343] BadValue(HP/Coord) | uid=2187 idx=2186 | CREATE_MONSTER id=2322 hp=28286/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10344] BadValue(HP/Coord) | uid=2185 idx=2184 | CREATE_MONSTER id=2322 hp=28286/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10345] BadValue(HP/Coord) | uid=2188 idx=2187 | CREATE_MONSTER id=2322 hp=28286/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10346] BadValue(HP/Coord) | uid=2189 idx=2188 | CREATE_MONSTER id=2322 hp=28286/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10347] BadValue(HP/Coord) | uid=1989 idx=1988 | CREATE_MONSTER id=1892 hp=25783/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10348] BadValue(HP/Coord) | uid=2040 idx=2039 | CREATE_MONSTER id=1939 hp=12687/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10349] BadValue(HP/Coord) | uid=2040 idx=2039 | CREATE_MONSTER id=1988 hp=25008/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10350] BadValue(HP/Coord) | uid=1989 idx=1988 | CREATE_MONSTER id=1892 hp=25783/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10351] BadValue(HP/Coord) | uid=1892 idx=1891 | CREATE_MONSTER id=1891 hp=12851/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10352] BadValue(HP/Coord) | uid=2323 idx=2322 | CREATE_MONSTER id=2187 hp=29193/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10353] BadValue(HP/Coord) | uid=2453 idx=2452 | CREATE_MONSTER id=2322 hp=28286/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10354] BadValue(HP/Coord) | uid=2408 idx=2407 | CREATE_MONSTER id=2322 hp=28286/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10355] BadValue(HP/Coord) | uid=2233 idx=2232 | CREATE_MONSTER id=2140 hp=29529/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10356] BadValue(HP/Coord) | uid=2410 idx=2409 | CREATE_MONSTER id=2322 hp=28286/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10357] BadValue(HP/Coord) | uid=1548 idx=1547 | CREATE_MONSTER id=1548 hp=3681/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10358] BadValue(HP/Coord) | uid=2233 idx=2232 | CREATE_MONSTER id=2278 hp=11268/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10359] BadValue(HP/Coord) | uid=1548 idx=1547 | CREATE_MONSTER id=1510 hp=3877/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10360] BadValue(HP/Coord) | uid=2233 idx=2232 | CREATE_MONSTER id=2276 hp=29506/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10361] BadValue(HP/Coord) | uid=1437 idx=1436 | CREATE_MONSTER id=1395 hp=2617/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10362] BadValue(HP/Coord) | uid=1476 idx=1475 | CREATE_MONSTER id=1509 hp=3547/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10363] BadValue(HP/Coord) | uid=2233 idx=2232 | CREATE_MONSTER id=2140 hp=29529/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10364] BadValue(HP/Coord) | uid=2277 idx=2276 | CREATE_MONSTER id=2278 hp=11268/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10365] BadValue(HP/Coord) | uid=2322 idx=2321 | CREATE_MONSTER id=2232 hp=29179/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10366] BadValue(HP/Coord) | uid=2322 idx=2321 | CREATE_MONSTER id=2188 hp=29368/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10367] BadValue(HP/Coord) | uid=2323 idx=2322 | CREATE_MONSTER id=2187 hp=29193/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10368] BadValue(HP/Coord) | uid=1352 idx=1351 | CREATE_MONSTER id=1395 hp=2617/160
[LoadTester] [2026-06-26 23:58:16 / ERROR /     10369] BadValue(HP/Coord) | uid=2187 idx=2186 | CREATE_MONSTER id=2140 hp=29529/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10370] BadValue(HP/Coord) | uid=2187 idx=2186 | CREATE_MONSTER id=2140 hp=29529/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10371] BadValue(HP/Coord) | uid=1510 idx=1509 | CREATE_MONSTER id=1509 hp=3547/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10372] BadValue(HP/Coord) | uid=1510 idx=1509 | CREATE_MONSTER id=1433 hp=3793/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10373] BadValue(HP/Coord) | uid=1352 idx=1351 | CREATE_MONSTER id=1395 hp=2617/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10374] BadValue(HP/Coord) | uid=1513 idx=1512 | CREATE_MONSTER id=1476 hp=2282/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10375] BadValue(HP/Coord) | uid=1476 idx=1475 | CREATE_MONSTER id=1395 hp=2617/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10376] BadValue(HP/Coord) | uid=2093 idx=2092 | CREATE_MONSTER id=1987 hp=24837/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10377] BadValue(HP/Coord) | uid=1513 idx=1512 | CREATE_MONSTER id=1476 hp=2282/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10378] BadValue(HP/Coord) | uid=1510 idx=1509 | CREATE_MONSTER id=1509 hp=3547/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10379] BadValue(HP/Coord) | uid=1510 idx=1509 | CREATE_MONSTER id=1433 hp=3793/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10380] BadValue(HP/Coord) | uid=2187 idx=2186 | CREATE_MONSTER id=2140 hp=29529/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10381] BadValue(HP/Coord) | uid=1848 idx=1847 | CREATE_MONSTER id=1987 hp=24837/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10382] BadValue(HP/Coord) | uid=2276 idx=2275 | CREATE_MONSTER id=2276 hp=29506/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10383] BadValue(HP/Coord) | uid=2278 idx=2277 | CREATE_MONSTER id=2322 hp=28286/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10384] BadValue(HP/Coord) | uid=2368 idx=2367 | CREATE_MONSTER id=2322 hp=28286/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10385] BadValue(HP/Coord) | uid=2412 idx=2411 | CREATE_MONSTER id=2322 hp=28286/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10386] BadValue(HP/Coord) | uid=2410 idx=2409 | CREATE_MONSTER id=2322 hp=28286/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10387] BadValue(HP/Coord) | uid=2324 idx=2323 | CREATE_MONSTER id=2322 hp=28286/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10388] BadValue(HP/Coord) | uid=1552 idx=1551 | CREATE_MONSTER id=1476 hp=2282/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10389] BadValue(HP/Coord) | uid=2324 idx=2323 | CREATE_MONSTER id=2278 hp=11221/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10390] BadValue(HP/Coord) | uid=1552 idx=1551 | CREATE_MONSTER id=1474 hp=5682/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10391] BadValue(HP/Coord) | uid=2324 idx=2323 | CREATE_MONSTER id=2276 hp=29506/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10392] BadValue(HP/Coord) | uid=1398 idx=1397 | CREATE_MONSTER id=1474 hp=5682/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10393] BadValue(HP/Coord) | uid=1398 idx=1397 | CREATE_MONSTER id=1395 hp=2617/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10394] BadValue(HP/Coord) | uid=1394 idx=1393 | CREATE_MONSTER id=1433 hp=3793/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10395] BadValue(HP/Coord) | uid=1395 idx=1394 | CREATE_MONSTER id=1433 hp=3793/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10396] BadValue(HP/Coord) | uid=1394 idx=1393 | CREATE_MONSTER id=1433 hp=3793/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10397] BadValue(HP/Coord) | uid=2234 idx=2233 | CREATE_MONSTER id=2187 hp=29193/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10398] BadValue(HP/Coord) | uid=1474 idx=1473 | CREATE_MONSTER id=1509 hp=3547/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10399] BadValue(HP/Coord) | uid=1551 idx=1550 | CREATE_MONSTER id=1476 hp=2282/160
[LoadTester] [2026-06-26 23:58:17 / ERROR /     10400] BadValue(HP/Coord) | uid=1625 idx=1624 | CREATE_MONSTER id=1476 hp=2282/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10401] BadValue(HP/Coord) | uid=1804 idx=1803 | CREATE_MONSTER id=1892 hp=25783/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10402] BadValue(HP/Coord) | uid=2323 idx=2322 | CREATE_MONSTER id=2322 hp=28286/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10403] BadValue(HP/Coord) | uid=2142 idx=2141 | CREATE_MONSTER id=2278 hp=11221/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10404] BadValue(HP/Coord) | uid=2142 idx=2141 | CREATE_MONSTER id=2276 hp=29506/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10405] BadValue(HP/Coord) | uid=1393 idx=1392 | CREATE_MONSTER id=1509 hp=3547/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10406] BadValue(HP/Coord) | uid=1512 idx=1511 | CREATE_MONSTER id=1548 hp=3681/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10407] BadValue(HP/Coord) | uid=1393 idx=1392 | CREATE_MONSTER id=1509 hp=3547/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10408] BadValue(HP/Coord) | uid=1512 idx=1511 | CREATE_MONSTER id=1510 hp=3877/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10409] BadValue(HP/Coord) | uid=1436 idx=1435 | CREATE_MONSTER id=1509 hp=3547/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10410] BadValue(HP/Coord) | uid=1510 idx=1509 | CREATE_MONSTER id=1433 hp=3793/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10411] BadValue(HP/Coord) | uid=1989 idx=1988 | CREATE_MONSTER id=1939 hp=12687/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10412] BadValue(HP/Coord) | uid=1989 idx=1988 | CREATE_MONSTER id=1988 hp=25008/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10413] BadValue(HP/Coord) | uid=1512 idx=1511 | CREATE_MONSTER id=1548 hp=3681/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10414] BadValue(HP/Coord) | uid=1512 idx=1511 | CREATE_MONSTER id=1510 hp=3877/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10415] BadValue(HP/Coord) | uid=2368 idx=2367 | CREATE_MONSTER id=2232 hp=29179/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10416] BadValue(HP/Coord) | uid=2368 idx=2367 | CREATE_MONSTER id=2188 hp=29368/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10417] BadValue(HP/Coord) | uid=2368 idx=2367 | CREATE_MONSTER id=2232 hp=29179/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10418] BadValue(HP/Coord) | uid=2368 idx=2367 | CREATE_MONSTER id=2188 hp=29368/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10419] BadValue(HP/Coord) | uid=2040 idx=2039 | CREATE_MONSTER id=1892 hp=25783/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10420] BadValue(HP/Coord) | uid=2231 idx=2230 | CREATE_MONSTER id=2278 hp=11221/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10421] BadValue(HP/Coord) | uid=1473 idx=1472 | CREATE_MONSTER id=1548 hp=3681/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10422] BadValue(HP/Coord) | uid=1473 idx=1472 | CREATE_MONSTER id=1510 hp=3877/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10423] BadValue(HP/Coord) | uid=2142 idx=2141 | CREATE_MONSTER id=2278 hp=11221/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10424] BadValue(HP/Coord) | uid=2142 idx=2141 | CREATE_MONSTER id=2276 hp=29506/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10425] BadValue(HP/Coord) | uid=2188 idx=2187 | CREATE_MONSTER id=2140 hp=29529/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10426] BadValue(HP/Coord) | uid=2370 idx=2369 | CREATE_MONSTER id=2322 hp=28286/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10427] BadValue(HP/Coord) | uid=1393 idx=1392 | CREATE_MONSTER id=1510 hp=3877/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10428] BadValue(HP/Coord) | uid=1848 idx=1847 | CREATE_MONSTER id=1987 hp=24837/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10429] BadValue(HP/Coord) | uid=1436 idx=1435 | CREATE_MONSTER id=1510 hp=3877/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10430] BadValue(HP/Coord) | uid=2370 idx=2369 | CREATE_MONSTER id=2322 hp=28286/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10431] BadValue(HP/Coord) | uid=1437 idx=1436 | CREATE_MONSTER id=1510 hp=3877/160
[LoadTester] [2026-06-26 23:58:18 / ERROR /     10432] BadValue(HP/Coord) | uid=1474 idx=1473 | CREATE_MONSTER id=1510 hp=3877/160
[LoadTester] [2026-06-26 23:58:19 / ERROR /     10433] BadValue(HP/Coord) | uid=1807 idx=1806 | CREATE_MONSTER id=1891 hp=12851/160
[LoadTester] [2026-06-26 23:58:19 / ERROR /     10434] BadValue(HP/Coord) | uid=1807 idx=1806 | CREATE_MONSTER id=1890 hp=12368/160
[LoadTester] [2026-06-26 23:58:19 / ERROR /     10435] BadValue(HP/Coord) | uid=2279 idx=2278 | CREATE_MONSTER id=2278 hp=11221/160
[LoadTester] [2026-06-26 23:58:19 / ERROR /     10436] BadValue(HP/Coord) | uid=2279 idx=2278 | CREATE_MONSTER id=2276 hp=29506/160
[LoadTester] [2026-06-26 23:58:19 / ERROR /     10437] BadValue(HP/Coord) | uid=2278 idx=2277 | CREATE_MONSTER id=2278 hp=11221/160
[LoadTester] [2026-06-26 23:58:19 / ERROR /     10438] BadValue(HP/Coord) | uid=2279 idx=2278 | CREATE_MONSTER id=2278 hp=11221/160
[LoadTester] [2026-06-26 23:58:19 / ERROR /     10439] BadValue(HP/Coord) | uid=2279 idx=2278 | CREATE_MONSTER id=2276 hp=29506/160
[LoadTester] [2026-06-26 23:58:19 / ERROR /     10440] BadValue(HP/Coord) | uid=1988 idx=1987 | CREATE_MONSTER id=1988 hp=25008/160
[LoadTester] [2026-06-26 23:58:19 / ERROR /     10441] BadValue(HP/Coord) | uid=1511 idx=1510 | CREATE_MONSTER id=1474 hp=5682/160
[LoadTester] [2026-06-26 23:58:19 / ERROR /     10442] BadValue(HP/Coord) | uid=2093 idx=2092 | CREATE_MONSTER id=1988 hp=25008/160
[LoadTester] [2026-06-26 23:58:19 / ERROR /     10443] BadValue(HP/Coord) | uid=2092 idx=2091 | CREATE_MONSTER id=1988 hp=25008/160
[LoadTester] [2026-06-26 23:58:19 / ERROR /     10444] BadValue(HP/Coord) | uid=1990 idx=1989 | CREATE_MONSTER id=1988 hp=25008/160
[LoadTester] [2026-06-26 23:58:19 / ERROR /     10445] BadValue(HP/Coord) | uid=1515 idx=1514 | CREATE_MONSTER id=1474 hp=5682/160
[LoadTester] [2026-06-26 23:58:19 / ERROR /     10446] BadValue(HP/Coord) | uid=1476 idx=1475 | CREATE_MONSTER id=1433 hp=3793/160
[LoadTester] [2026-06-26 23:58:19 / ERROR /     10447] BadValue(HP/Coord) | uid=1939 idx=1938 | CREATE_MONSTER id=1987 hp=24837/160
[LoadTester] [2026-06-26 23:58:19 / ERROR /     10448] BadValue(HP/Coord) | uid=1939 idx=1938 | CREATE_MONSTER id=1891 hp=12851/160
[LoadTester] [2026-06-26 23:58:19 / ERROR /     10449] BadValue(HP/Coord) | uid=2092 idx=2091 | CREATE_MONSTER id=1988 hp=25008/160
[LoadTester] [2026-06-26 23:58:19 / ERROR /     10450] BadValue(HP/Coord) | uid=2092 idx=2091 | CREATE_MONSTER id=1987 hp=24837/160
[LoadTester] [2026-06-26 23:58:20 / ERROR /     10451] BadValue(HP/Coord) | uid=2091 idx=2090 | CREATE_MONSTER id=2232 hp=29179/160
[LoadTester] [2026-06-26 23:58:20 / ERROR /     10452] BadValue(HP/Coord) | uid=2091 idx=2090 | CREATE_MONSTER id=2188 hp=29368/160
[LoadTester] [2026-06-26 23:58:20 / ERROR /     10453] BadValue(HP/Coord) | uid=2368 idx=2367 | CREATE_MONSTER id=2322 hp=28286/160
[LoadTester] [2026-06-26 23:58:20 / ERROR /     10454] BadValue(HP/Coord) | uid=2140 idx=2139 | CREATE_MONSTER id=2187 hp=29193/160
[LoadTester] [2026-06-26 23:58:20 / ERROR /     10455] BadValue(HP/Coord) | uid=2140 idx=2139 | CREATE_MONSTER id=2140 hp=29529/160
[LoadTester] [2026-06-26 23:58:20 / ERROR /     10456] BadValue(HP/Coord) | uid=1437 idx=1436 | CREATE_MONSTER id=1476 hp=2282/160
[LoadTester] [2026-06-26 23:58:20 / ERROR /     10457] BadValue(HP/Coord) | uid=1512 idx=1511 | CREATE_MONSTER id=1476 hp=2282/160
[LoadTester] [2026-06-26 23:58:20 / ERROR /     10458] BadValue(HP/Coord) | uid=1511 idx=1510 | CREATE_MONSTER id=1476 hp=2282/160
